Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score,Country_Grouped,Academic_Harm_Binary,Mental_Health_Harm_Component,Sleep_Harm_Component,Conflict_Harm_Component,Addiction_Harm_Component,Harm_Index,Harm_Index_100,Cluster_ID,Persona
601,24,Female,Graduate,China,5.5,WeChat,Yes,6.8,6,In Relationship,3,7,China,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
602,21,Male,Undergraduate,Japan,4.3,Twitter,No,7.6,8,Single,2,4,Japan,0,2,0.40000000000000036,2,4,-1.1898008147147405,27.013229840698234,1,The Quiet Addict
603,23,Female,Graduate,Poland,6.2,Instagram,Yes,6.4,5,Single,4,8,Poland,1,5,1.5999999999999996,4,8,0.9447990472125285,76.02596018871401,0,The Doomscroller
604,20,Male,Undergraduate,Finland,4.5,Facebook,No,7.4,7,In Relationship,2,5,Other,0,3,0.5999999999999996,2,5,-0.7506772594819361,37.09598342180981,1,The Quiet Addict
605,22,Female,Graduate,Spain,6.3,TikTok,Yes,6.3,5,Single,4,8,Spain,1,5,1.7000000000000002,4,8,0.9647675427106195,76.4844585249876,0,The Doomscroller
606,19,Male,Undergraduate,Denmark,4.7,Instagram,No,7.2,7,In Relationship,2,5,Denmark,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
607,24,Female,Graduate,Ireland,5.9,Twitter,Yes,6.6,6,Single,3,7,Ireland,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
608,21,Male,Undergraduate,India,7.1,Facebook,Yes,5.7,4,Single,5,9,India,1,6,2.3,5,9,1.7492932259165357,94.49801996471685,0,The Doomscroller
609,23,Female,Graduate,Switzerland,4.4,Instagram,No,7.4,7,In Relationship,2,5,Switzerland,0,3,0.5999999999999996,2,5,-0.7506772594819361,37.09598342180981,1,The Quiet Addict
610,20,Male,Undergraduate,Turkey,6.6,TikTok,Yes,6.2,5,Single,4,8,Turkey,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
611,22,Female,Graduate,USA,5.4,Instagram,Yes,6.9,6,In Relationship,3,7,USA,1,4,1.0999999999999996,3,7,0.1802418595047033,58.470897085258365,2,The Social Warrior
612,19,Male,Undergraduate,Mexico,6.5,Facebook,Yes,6.1,5,Single,4,8,Mexico,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
613,24,Female,Graduate,France,4.8,Twitter,No,7.3,7,In Relationship,2,5,France,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
614,21,Male,Undergraduate,Canada,5.7,Instagram,Yes,6.7,6,Single,3,7,Canada,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
615,23,Female,Graduate,UK,6.1,TikTok,Yes,6.4,5,Single,4,8,UK,1,5,1.5999999999999996,4,8,0.9447990472125285,76.02596018871401,0,The Doomscroller
616,20,Male,Undergraduate,Italy,4.6,Facebook,No,7.2,7,In Relationship,2,5,Italy,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
617,22,Female,Graduate,Russia,6.8,Instagram,Yes,5.9,4,Single,5,9,Russia,1,6,2.0999999999999996,5,9,1.7093562349203537,93.58102329216965,0,The Doomscroller
618,19,Male,Undergraduate,China,5.6,WeChat,Yes,6.8,6,In Relationship,3,7,China,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
619,24,Female,Graduate,Japan,4.2,Twitter,No,7.5,8,Single,2,4,Japan,0,2,0.5,2,4,-1.1698323192166498,27.471728176971823,1,The Quiet Addict
620,21,Male,Undergraduate,Poland,6.3,TikTok,Yes,6.3,5,Single,4,8,Poland,1,5,1.7000000000000002,4,8,0.9647675427106195,76.4844585249876,0,The Doomscroller
621,23,Female,Graduate,Finland,4.4,Instagram,No,7.4,7,In Relationship,2,5,Other,0,3,0.5999999999999996,2,5,-0.7506772594819361,37.09598342180981,1,The Quiet Addict
622,20,Male,Undergraduate,Spain,6.5,Facebook,Yes,6.2,5,Single,4,8,Spain,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
623,22,Female,Graduate,Denmark,4.6,Twitter,No,7.3,7,In Relationship,2,5,Denmark,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
624,19,Male,Undergraduate,Ireland,5.8,Instagram,Yes,6.6,6,Single,3,7,Ireland,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
625,24,Female,Graduate,India,7.0,TikTok,Yes,5.8,4,Single,5,9,India,1,6,2.2,5,9,1.729324730418445,94.03952162844325,0,The Doomscroller
626,21,Male,Undergraduate,Switzerland,4.5,Facebook,No,7.3,7,In Relationship,2,5,Switzerland,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
627,23,Female,Graduate,Turkey,6.7,Instagram,Yes,6.1,5,Single,4,8,Turkey,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
628,20,Male,Undergraduate,USA,5.5,Twitter,Yes,6.8,6,In Relationship,3,7,USA,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
629,22,Female,Graduate,Mexico,6.4,Facebook,Yes,6.2,5,Single,4,8,Mexico,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
630,19,Male,Undergraduate,France,4.7,Instagram,No,7.2,7,In Relationship,2,5,France,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
631,24,Female,Graduate,Canada,5.6,TikTok,Yes,6.7,6,Single,3,7,Canada,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
632,21,Male,Undergraduate,UK,6.2,Facebook,Yes,6.3,5,Single,4,8,UK,1,5,1.7000000000000002,4,8,0.9647675427106195,76.4844585249876,0,The Doomscroller
633,23,Female,Graduate,Italy,4.8,Twitter,No,7.1,7,In Relationship,2,5,Italy,0,3,0.9000000000000004,2,5,-0.690771772987663,38.471478430630604,1,The Quiet Addict
634,20,Male,Undergraduate,Russia,6.9,Instagram,Yes,5.9,4,Single,5,9,Russia,1,6,2.0999999999999996,5,9,1.7093562349203537,93.58102329216965,0,The Doomscroller
635,22,Female,Graduate,China,5.7,WeChat,Yes,6.7,6,In Relationship,3,7,China,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
636,19,Male,Undergraduate,Japan,4.4,Twitter,No,7.4,8,Single,2,4,Japan,0,2,0.5999999999999996,2,4,-1.1498638237185588,27.930226513245415,1,The Quiet Addict
637,24,Female,Graduate,Poland,6.1,TikTok,Yes,6.4,5,Single,4,8,Poland,1,5,1.5999999999999996,4,8,0.9447990472125285,76.02596018871401,0,The Doomscroller
638,21,Male,Undergraduate,Finland,4.3,Instagram,No,7.5,7,In Relationship,2,5,Other,0,3,0.5,2,5,-0.770645754980027,36.63748508553621,1,The Quiet Addict
639,23,Female,Graduate,Spain,6.4,Facebook,Yes,6.2,5,Single,4,8,Spain,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
640,20,Male,Undergraduate,Denmark,4.5,Twitter,No,7.3,7,In Relationship,2,5,Denmark,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
641,22,Female,Graduate,Ireland,5.9,Instagram,Yes,6.5,6,Single,3,7,Ireland,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
642,19,Male,Undergraduate,India,7.2,TikTok,Yes,5.7,4,Single,5,9,India,1,6,2.3,5,9,1.749293225916536,94.49801996471685,0,The Doomscroller
643,24,Female,Graduate,Switzerland,4.6,Facebook,No,7.2,7,In Relationship,2,5,Switzerland,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
644,21,Male,Undergraduate,Turkey,6.8,Instagram,Yes,6.0,5,Single,4,8,Turkey,1,5,2.0,4,8,1.0246730292048927,77.8599535338084,0,The Doomscroller
645,23,Female,Graduate,USA,5.3,Twitter,Yes,6.8,6,In Relationship,3,7,USA,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
646,22,Male,Graduate,Mexico,6.3,Facebook,Yes,6.2,5,Single,4,8,Mexico,1,5,1.7999999999999998,4,8,0.9847360382087106,76.94295686126121,0,The Doomscroller
647,20,Female,Undergraduate,France,4.8,Instagram,No,7.1,7,In Relationship,2,5,France,0,3,0.9000000000000004,2,5,-0.690771772987663,38.471478430630604,1,The Quiet Addict
648,23,Male,Graduate,Canada,5.7,TikTok,Yes,6.6,6,Single,3,7,Canada,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
649,21,Female,Undergraduate,UK,6.2,Twitter,Yes,6.3,5,Single,4,8,UK,1,5,1.7000000000000002,4,8,0.9647675427106197,76.4844585249876,0,The Doomscroller
650,24,Male,Graduate,Italy,4.7,Facebook,No,7.2,7,In Relationship,2,5,Italy,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
651,19,Female,Undergraduate,Russia,6.8,Instagram,Yes,5.9,4,Single,5,9,Russia,1,6,2.0999999999999996,5,9,1.709356234920354,93.58102329216965,0,The Doomscroller
652,22,Male,Graduate,China,5.6,WeChat,Yes,6.7,6,In Relationship,3,7,China,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
653,20,Female,Undergraduate,Japan,4.3,Twitter,No,7.5,8,Single,2,4,Japan,0,2,0.5,2,4,-1.1698323192166495,27.471728176971826,1,The Quiet Addict
654,23,Male,Graduate,Poland,6.2,TikTok,Yes,6.3,5,Single,4,8,Poland,1,5,1.7000000000000002,4,8,0.9647675427106197,76.4844585249876,0,The Doomscroller
655,21,Female,Undergraduate,Finland,4.4,Instagram,No,7.4,7,In Relationship,2,5,Other,0,3,0.5999999999999996,2,5,-0.750677259481936,37.09598342180981,1,The Quiet Addict
656,24,Male,Graduate,Spain,6.5,Facebook,Yes,6.1,5,Single,4,8,Spain,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
657,19,Female,Undergraduate,Denmark,4.6,Twitter,No,7.3,7,In Relationship,2,5,Denmark,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
658,22,Male,Graduate,Ireland,5.8,Instagram,Yes,6.6,6,Single,3,7,Ireland,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
659,20,Female,Undergraduate,India,7.1,TikTok,Yes,5.8,4,Single,5,9,India,1,6,2.2,5,9,1.729324730418445,94.03952162844325,0,The Doomscroller
660,23,Male,Graduate,Switzerland,4.5,Facebook,No,7.3,7,In Relationship,2,5,Switzerland,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
661,21,Female,Undergraduate,Turkey,6.7,Instagram,Yes,6.0,5,Single,4,8,Turkey,1,5,2.0,4,8,1.0246730292048927,77.8599535338084,0,The Doomscroller
662,24,Male,Graduate,USA,5.4,Twitter,Yes,6.8,6,In Relationship,3,7,USA,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
663,19,Female,Undergraduate,Mexico,6.4,TikTok,Yes,6.2,5,Single,4,8,Mexico,1,5,1.7999999999999998,4,8,0.9847360382087106,76.94295686126121,0,The Doomscroller
664,22,Male,Graduate,France,4.7,Facebook,No,7.2,7,In Relationship,2,5,France,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
665,20,Female,Undergraduate,Canada,5.6,Instagram,Yes,6.7,6,Single,3,7,Canada,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
666,23,Male,Graduate,UK,6.3,Twitter,Yes,6.2,5,Single,4,8,UK,1,5,1.7999999999999998,4,8,0.9847360382087106,76.94295686126121,0,The Doomscroller
667,21,Female,Undergraduate,Italy,4.8,TikTok,No,7.1,7,In Relationship,2,5,Italy,0,3,0.9000000000000004,2,5,-0.690771772987663,38.471478430630604,1,The Quiet Addict
668,24,Male,Graduate,Russia,6.9,Instagram,Yes,5.9,4,Single,5,9,Russia,1,6,2.0999999999999996,5,9,1.709356234920354,93.58102329216965,0,The Doomscroller
669,19,Female,Undergraduate,China,5.7,WeChat,Yes,6.7,6,In Relationship,3,7,China,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
670,22,Male,Graduate,Japan,4.4,Twitter,No,7.4,8,Single,2,4,Japan,0,2,0.5999999999999996,2,4,-1.1498638237185588,27.930226513245415,1,The Quiet Addict
671,20,Female,Undergraduate,Poland,6.1,Facebook,Yes,6.4,5,Single,4,8,Poland,1,5,1.5999999999999996,4,8,0.9447990472125286,76.02596018871401,0,The Doomscroller
672,23,Male,Graduate,Finland,4.3,Instagram,No,7.5,7,In Relationship,2,5,Other,0,3,0.5,2,5,-0.770645754980027,36.63748508553621,1,The Quiet Addict
673,21,Female,Undergraduate,Spain,6.4,TikTok,Yes,6.2,5,Single,4,8,Spain,1,5,1.7999999999999998,4,8,0.9847360382087106,76.94295686126121,0,The Doomscroller
674,24,Male,Graduate,Denmark,4.5,Twitter,No,7.3,7,In Relationship,2,5,Denmark,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
675,19,Female,Undergraduate,Ireland,5.9,Instagram,Yes,6.5,6,Single,3,7,Ireland,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
676,22,Male,Graduate,India,7.2,Facebook,Yes,5.7,4,Single,5,9,India,1,6,2.3,5,9,1.749293225916536,94.49801996471685,0,The Doomscroller
677,20,Female,Undergraduate,Switzerland,4.6,TikTok,No,7.2,7,In Relationship,2,5,Switzerland,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
678,23,Male,Graduate,Turkey,6.8,Instagram,Yes,6.0,5,Single,4,8,Turkey,1,5,2.0,4,8,1.0246730292048927,77.8599535338084,0,The Doomscroller
679,21,Female,Undergraduate,USA,5.3,Twitter,Yes,6.8,6,In Relationship,3,7,USA,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
680,24,Male,Graduate,Mexico,6.2,Facebook,Yes,6.3,5,Single,4,8,Mexico,1,5,1.7000000000000002,4,8,0.9647675427106197,76.4844585249876,0,The Doomscroller
681,19,Female,Undergraduate,France,4.7,Instagram,No,7.2,7,In Relationship,2,5,France,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
682,22,Male,Graduate,Canada,5.8,TikTok,Yes,6.6,6,Single,3,7,Canada,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
683,20,Female,Undergraduate,UK,6.1,Twitter,Yes,6.4,5,Single,4,8,UK,1,5,1.5999999999999996,4,8,0.9447990472125286,76.02596018871401,0,The Doomscroller
684,23,Male,Graduate,Italy,4.8,Facebook,No,7.1,7,In Relationship,2,5,Italy,0,3,0.9000000000000004,2,5,-0.690771772987663,38.471478430630604,1,The Quiet Addict
685,21,Female,Undergraduate,Russia,6.7,Instagram,Yes,6.0,4,Single,5,9,Russia,1,6,2.0,5,9,1.689387739422263,93.12252495589605,0,The Doomscroller
686,24,Male,Graduate,China,5.5,WeChat,Yes,6.8,6,In Relationship,3,7,China,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
687,19,Female,Undergraduate,Japan,4.2,Twitter,No,7.5,8,Single,2,4,Japan,0,2,0.5,2,4,-1.1698323192166495,27.471728176971826,1,The Quiet Addict
688,22,Male,Graduate,Poland,6.3,TikTok,Yes,6.2,5,Single,4,8,Poland,1,5,1.7999999999999998,4,8,0.9847360382087106,76.94295686126121,0,The Doomscroller
689,20,Female,Undergraduate,Finland,4.4,Instagram,No,7.4,7,In Relationship,2,5,Other,0,3,0.5999999999999996,2,5,-0.750677259481936,37.09598342180981,1,The Quiet Addict
690,23,Male,Graduate,Spain,6.5,Facebook,Yes,6.1,5,Single,4,8,Spain,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
691,21,Female,Undergraduate,Denmark,4.6,Twitter,No,7.3,7,In Relationship,2,5,Denmark,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
692,24,Male,Graduate,Ireland,5.9,Instagram,Yes,6.5,6,Single,3,7,Ireland,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
693,19,Female,Undergraduate,India,7.0,TikTok,Yes,5.8,4,Single,5,9,India,1,6,2.2,5,9,1.729324730418445,94.03952162844325,0,The Doomscroller
694,22,Male,Graduate,Switzerland,4.5,Facebook,No,7.3,7,In Relationship,2,5,Switzerland,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
695,20,Female,Undergraduate,Turkey,6.6,Instagram,Yes,6.1,5,Single,4,8,Turkey,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
696,23,Male,Graduate,USA,5.5,Twitter,Yes,6.7,6,In Relationship,3,7,USA,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
697,21,Female,Undergraduate,Mexico,6.3,TikTok,Yes,6.2,5,Single,4,8,Mexico,1,5,1.7999999999999998,4,8,0.9847360382087106,76.94295686126121,0,The Doomscroller
698,24,Male,Graduate,France,4.8,Facebook,No,7.1,7,In Relationship,2,5,France,0,3,0.9000000000000004,2,5,-0.690771772987663,38.471478430630604,1,The Quiet Addict
699,19,Female,Undergraduate,Canada,5.7,Instagram,Yes,6.6,6,Single,3,7,Canada,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
700,22,Male,Graduate,UK,6.2,Twitter,Yes,6.3,5,Single,4,8,UK,1,5,1.7000000000000002,4,8,0.9647675427106197,76.4844585249876,0,The Doomscroller
701,20,Female,Undergraduate,Italy,4.7,TikTok,No,7.2,7,In Relationship,2,5,Italy,0,3,0.7999999999999998,2,5,-0.710740268485754,38.012980094357005,1,The Quiet Addict
702,23,Male,Graduate,Russia,6.8,Instagram,Yes,5.9,4,Single,5,9,Russia,1,6,2.0999999999999996,5,9,1.709356234920354,93.58102329216965,0,The Doomscroller
703,21,Female,Undergraduate,China,5.6,WeChat,Yes,6.7,6,In Relationship,3,7,China,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
704,24,Male,Graduate,Japan,4.3,Twitter,No,7.5,8,Single,2,4,Japan,0,2,0.5,2,4,-1.1698323192166495,27.471728176971826,1,The Quiet Addict
705,19,Female,Undergraduate,Poland,6.2,Facebook,Yes,6.3,5,Single,4,8,Poland,1,5,1.7000000000000002,4,8,0.9647675427106197,76.4844585249876,0,The Doomscroller
